target_id,target_len
Rotavirus-A-segment5_allrecords_cluster_4,1595
Rotavirus-A-segment5_allrecords_cluster_5,1566
Rotavirus-A-segment5_allrecords_cluster_6,1567
Rotavirus-A-segment5_allrecords_cluster_7,1568
Rotavirus-A-segment5_allrecords_cluster_8,1546
Rotavirus-A-segment5_allrecords_cluster_9,1578
Rotavirus-A-segment5_allrecords_cluster_10,1591
Rotavirus-A-segment5_allrecords_cluster_11,1570
Rotavirus-A-segment5_allrecords_cluster_12,1553
Rotavirus-A-segment5_allrecords_cluster_13,1567
Rotavirus-A-segment5_allrecords_cluster_14,1614
Rotavirus-A-segment5_allrecords_cluster_15,1599
Rotavirus-A-segment5_allrecords_cluster_16,1586
Rotavirus-A-segment5_allrecords_cluster_17,1569
Rotavirus-A-segment5_allrecords_cluster_18,1567
Rotavirus-A-segment5_allrecords_cluster_19,1599
Rotavirus-A-segment5_allrecords_cluster_20,1568
Rotavirus-A-segment5_allrecords_cluster_21,1579
Rotavirus-A-segment6_allrecords_cluster_1,1194
Rotavirus-A-segment6_allrecords_cluster_2,1319
Rotavirus-A-segment6_allrecords_cluster_3,1356
Rotavirus-A-segment6_allrecords_cluster_4,1356
Rotavirus-A-segment6_allrecords_cluster_5,1356
Rotavirus-A-segment6_allrecords_cluster_6,1356
Rotavirus-A-segment6_allrecords_cluster_7,1356
Rotavirus-A-segment6_allrecords_cluster_8,1356
Rotavirus-A-segment6_allrecords_cluster_9,1356
Rotavirus-A-segment6_allrecords_cluster_10,1356
Rotavirus-A-segment6_allrecords_cluster_11,1357
Rotavirus-A-segment6_allrecords_cluster_12,1320
Rotavirus-A-segment6_allrecords_cluster_13,1356
Rotavirus-A-segment7_allrecords_cluster_1,1074
Rotavirus-A-segment7_allrecords_cluster_2,1075
Rotavirus-A-segment7_allrecords_cluster_3,1084
Rotavirus-A-segment7_allrecords_cluster_4,1074
Rotavirus-A-segment7_allrecords_cluster_5,933
Rotavirus-A-segment7_allrecords_cluster_6,1076
Rotavirus-A-segment7_allrecords_cluster_7,1068
Rotavirus-A-segment7_allrecords_cluster_8,1078
Rotavirus-A-segment7_allrecords_cluster_9,1067
Rotavirus-A-segment7_allrecords_cluster_10,1105
Rotavirus-A-segment7_allrecords_cluster_11,1078
Rotavirus-A-segment7_allrecords_cluster_12,1076
Rotavirus-A-segment7_allrecords_cluster_13,1076
Rotavirus-A-segment7_allrecords_cluster_14,1073
Rotavirus-A-segment8_allrecords_cluster_1,1059
Rotavirus-A-segment8_allrecords_cluster_2,1059
Rotavirus-A-segment8_allrecords_cluster_3,1003
Rotavirus-A-segment8_allrecords_cluster_4,1059
Rotavirus-A-segment8_allrecords_cluster_5,1059
Rotavirus-A-segment8_allrecords_cluster_6,1059
Rotavirus-A-segment8_allrecords_cluster_7,1022
Rotavirus-A-segment8_allrecords_cluster_8,1059
Rotavirus-A-segment8_allrecords_cluster_9,1060
Rotavirus-A-segment8_allrecords_cluster_10,1059
Rotavirus-A-segment8_allrecords_cluster_11,1059
Rotavirus-A-segment8_allrecords_cluster_12,1059
Rotavirus-A-segment9_allrecords_cluster_1,981
Rotavirus-A-segment9_allrecords_cluster_2,1023
Rotavirus-A-segment9_allrecords_cluster_3,1007
Rotavirus-A-segment9_allrecords_cluster_4,1035
Rotavirus-A-segment9_allrecords_cluster_5,1062
Rotavirus-A-segment9_allrecords_cluster_6,1062
Rotavirus-A-segment9_allrecords_cluster_7,1062
Rotavirus-A-segment9_allrecords_cluster_8,1062
Rotavirus-A-segment9_allrecords_cluster_9,1062
Rotavirus-A-segment9_allrecords_cluster_10,1017
Rotavirus-A-segment9_allrecords_cluster_11,1060
Rotavirus-A-segment9_allrecords_cluster_12,1062
Rotavirus-A-segment9_allrecords_cluster_13,1023
Rotavirus-A-segment9_allrecords_cluster_14,1062
Rotavirus-A-segment9_allrecords_cluster_15,1023
Rotavirus-A-segment9_allrecords_cluster_16,1062
Rotavirus-A-segment9_allrecords_cluster_17,1009
Rotavirus-A-segment9_allrecords_cluster_18,1062
Rotavirus-A-segment9_allrecords_cluster_19,981
Rotavirus-A-segment9_allrecords_cluster_20,1063
Rotavirus-A-segment9_allrecords_cluster_21,1062
Rotavirus-A-segment9_allrecords_cluster_22,1062
Rotavirus-A-segment9_allrecords_cluster_23,1061
Rotavirus-A-segment9_allrecords_cluster_24,1062
Rotavirus-A-segment9_allrecords_cluster_25,1062
Rotavirus-A-segment9_allrecords_cluster_26,1062
Rotavirus-A-segment9_allrecords_cluster_27,1062
Rotavirus-A-segment9_allrecords_cluster_28,1062
Rotavirus-A-segment9_allrecords_cluster_29,1065
Rotavirus-A-segment9_allrecords_cluster_30,1062
Rotavirus-A-segment9_allrecords_cluster_31,1062
Rotavirus-A-segment9_allrecords_cluster_32,1062
Rotavirus-B_allrecords_cluster_1,3511
Rotavirus-B_allrecords_cluster_2,751
Rotavirus-B_allrecords_cluster_3,1276
Rotavirus-B_allrecords_cluster_4,814
Rotavirus-B_allrecords_cluster_5,1007
Rotavirus-B_allrecords_cluster_6,2341
Rotavirus-B_allrecords_cluster_7,2847
Rotavirus-B_allrecords_cluster_8,1269
Rotavirus-B_allrecords_cluster_9,631
Rotavirus-B_allrecords_cluster_10,2306
Rotavirus-B_allrecords_cluster_11,1181
Rotavirus-C_allrecords_cluster_1,2166
Rotavirus-C_allrecords_cluster_2,651
Rotavirus-C_allrecords_cluster_3,731
Rotavirus-C_allrecords_cluster_4,1271
Rotavirus-C_allrecords_cluster_5,1064
Rotavirus-C_allrecords_cluster_6,2736
Rotavirus-C_allrecords_cluster_7,2284
Rotavirus-C_allrecords_cluster_8,1354
Rotavirus-C_allrecords_cluster_9,2168
Rotavirus-C_allrecords_cluster_10,3309
Rotavirus-C_allrecords_cluster_11,1038
Rotavirus-C_allrecords_cluster_12,1350
phylogroup1_allrecords_cluster_1,11924
phylogroup1_allrecords_cluster_2,11925
phylogroup1_allrecords_cluster_3,11924
phylogroup1_allrecords_cluster_4,11923
phylogroup1_allrecords_cluster_5,11910
phylogroup1_allrecords_cluster_6,11924
phylogroup1_allrecords_cluster_7,11924
phylogroup1_allrecords_cluster_8,11929
phylogroup1_allrecords_cluster_9,11922
phylogroup1_allrecords_cluster_10,11923
phylogroup1_allrecords_cluster_11,11924
phylogroup1_allrecords_cluster_12,11923
phylogroup1_allrecords_cluster_13,11923
phylogroup1_allrecords_cluster_14,11918
phylogroup1_allrecords_cluster_15,11966
phylogroup1_allrecords_cluster_16,11930
phylogroup1_allrecords_cluster_17,11925
phylogroup1_allrecords_cluster_18,11922
phylogroup1_allrecords_cluster_19,11924
phylogroup1_allrecords_cluster_20,11924
phylogroup1_allrecords_cluster_21,11864
phylogroup1_allrecords_cluster_22,11975
phylogroup2_allrecords_cluster_1,11952
phylogroup2_allrecords_cluster_2,11949
phylogroup2_allrecords_cluster_3,11935
phylogroup2_allrecords_cluster_4,11943
phylogroup2_allrecords_cluster_5,11957
phylogroup2_allrecords_cluster_6,12006
phylogroup2_allrecords_cluster_7,12017
phylogroup2_allrecords_cluster_8,11939
phylogroup2_allrecords_cluster_9,12003
EEEV_allrecords_cluster_1,11703
Rubella_allrecords_cluster_1,9778
VEEV_allrecords_cluster_1,11322
VEEV_allrecords_cluster_2,11445
WEEV_allrecords_cluster_1,11510
Influenza-A-segment1_allrecords_cluster_1,2341
Influenza-A-segment1_allrecords_cluster_2,2342
Influenza-A-segment1_allrecords_cluster_4,2341
Influenza-A-segment1_allrecords_cluster_5,2342
Influenza-A-segment1_allrecords_cluster_9,2310
Influenza-A-segment1_allrecords_cluster_11,2352
Influenza-A-segment1_allrecords_cluster_17,2347
Influenza-A-segment1_allrecords_cluster_18,2378
Influenza-A-segment1_allrecords_cluster_19,2345
Influenza-A-segment1_allrecords_cluster_20,2341
Influenza-A-segment1_allrecords_cluster_21,2357
Influenza-A-segment1_allrecords_cluster_22,2351
Influenza-A-segment2_allrecords_cluster_3,2341
Influenza-A-segment2_allrecords_cluster_4,2307
Influenza-A-segment2_allrecords_cluster_6,2341
Influenza-A-segment2_allrecords_cluster_23,2346
Influenza-A-segment2_allrecords_cluster_24,2343
Influenza-A-segment2_allrecords_cluster_26,2425
Influenza-A-segment2_allrecords_cluster_27,2364
Influenza-A-segment3_allrecords_cluster_1,2234
Influenza-A-segment3_allrecords_cluster_2,2269
Influenza-A-segment3_allrecords_cluster_3,2237
Influenza-A-segment3_allrecords_cluster_4,2233
Influenza-A-segment3_allrecords_cluster_5,2209
Influenza-A-segment3_allrecords_cluster_6,2233
Influenza-A-segment3_allrecords_cluster_7,2233
Influenza-A-segment3_allrecords_cluster_11,2197
Influenza-A-segment3_allrecords_cluster_16,2233
Influenza-A-segment3_allrecords_cluster_17,2238
Influenza-A-segment3_allrecords_cluster_18,2233
Influenza-A-segment3_allrecords_cluster_19,2266
Influenza-A-segment3_allrecords_cluster_20,2261
Influenza-A-segment4_allrecords_cluster_2,1775
Influenza-A-segment4_allrecords_cluster_3,1765
Influenza-A-segment4_allrecords_cluster_4,1852
Influenza-A-segment4_allrecords_cluster_5,1683
Influenza-A-segment4_allrecords_cluster_6,1761
Influenza-A-segment4_allrecords_cluster_8,1757
Influenza-A-segment4_allrecords_cluster_9,1777
Influenza-A-segment4_allrecords_cluster_10,1773
Influenza-A-segment4_allrecords_cluster_12,1789
Influenza-A-segment4_allrecords_cluster_13,1776
Influenza-A-segment4_allrecords_cluster_14,1775
Influenza-A-segment4_allrecords_cluster_15,1846
Influenza-A-segment4_allrecords_cluster_16,1771
Influenza-A-segment4_allrecords_cluster_17,1720
Influenza-A-segment4_allrecords_cluster_18,1765
Influenza-A-segment4_allrecords_cluster_19,1787
Influenza-A-segment4_allrecords_cluster_20,1797
Influenza-A-segment4_allrecords_cluster_21,1771
Influenza-A-segment5_allrecords_cluster_1,1566
Influenza-A-segment5_allrecords_cluster_2,1565
Influenza-A-segment5_allrecords_cluster_3,1565
Influenza-A-segment5_allrecords_cluster_4,287
Influenza-A-segment5_allrecords_cluster_5,1597
Influenza-A-segment5_allrecords_cluster_6,1569
Influenza-A-segment5_allrecords_cluster_8,1565
Influenza-A-segment5_allrecords_cluster_9,1569
Influenza-A-segment5_allrecords_cluster_10,1567
Influenza-A-segment5_allrecords_cluster_11,1565
Influenza-A-segment5_allrecords_cluster_12,217
Influenza-A-segment5_allrecords_cluster_13,1570
Influenza-A-segment6_allrecords_cluster_1,203
Influenza-A-segment6_allrecords_cluster_2,1430
Influenza-A-segment6_allrecords_cluster_3,179
Influenza-A-segment6_allrecords_cluster_4,1401
Influenza-A-segment6_allrecords_cluster_5,1474
Influenza-A-segment6_allrecords_cluster_6,1401
Influenza-A-segment6_allrecords_cluster_7,1465
Influenza-A-segment6_allrecords_cluster_8,1551
Influenza-A-segment6_allrecords_cluster_10,1458
Influenza-A-segment6_allrecords_cluster_11,1444
Influenza-A-segment6_allrecords_cluster_12,1453
Influenza-A-segment6_allrecords_cluster_13,1413
Influenza-A-segment6_allrecords_cluster_14,1418
Influenza-A-segment6_allrecords_cluster_15,1467
Influenza-A-segment6_allrecords_cluster_16,1399
Influenza-A-segment6_allrecords_cluster_17,1476
Influenza-A-segment6_allrecords_cluster_18,1465
Influenza-A-segment7_allrecords_cluster_1,1091
Influenza-A-segment7_allrecords_cluster_2,1034
Influenza-A-segment7_allrecords_cluster_3,57
Influenza-A-segment7_allrecords_cluster_4,1043
Influenza-A-segment7_allrecords_cluster_5,1027
Influenza-A-segment7_allrecords_cluster_6,1047
Influenza-A-segment8_allrecords_cluster_1,876
Influenza-A-segment8_allrecords_cluster_3,890
Influenza-A-segment8_allrecords_cluster_4,890
Influenza-A-segment8_allrecords_cluster_5,924
Influenza-A-segment8_allrecords_cluster_6,900
Influenza-A-segment8_allrecords_cluster_7,934
Influenza-A-segment8_allrecords_cluster_8,902
Influenza-B-segment1_allrecords_cluster_6,2372
Influenza-B-segment2_allrecords_cluster_3,2403
Influenza-B-segment3_allrecords_cluster_3,2306
Influenza-B-segment4_allrecords_cluster_1,1889
Influenza-B-segment5_allrecords_cluster_1,1845
Influenza-B-segment6_allrecords_cluster_1,1560
Influenza-B-segment7_allrecords_cluster_1,1190
Influenza-B-segment8_allrecords_cluster_1,1097
Influenza-C-segment1_allrecords_cluster_1,2365
Influenza-C-segment2_allrecords_cluster_1,2363
Influenza-C-segment3_allrecords_cluster_1,2183
Influenza-C-segment4_allrecords_cluster_1,2073
Influenza-C-segment5_allrecords_cluster_1,1807
Influenza-C-segment6_allrecords_cluster_1,1180
Influenza-C-segment7_allrecords_cluster_1,935
Flaviviridae_zikavirus_ALL_cluster1,10811
Flaviviridae_zikavirus_ALL_cluster2,9981
Flaviviridae_zikavirus_ALL_cluster3,10811
Togaviridae_chikungunyavirus_ALL_cluster1,11340
Togaviridae_chikungunyavirus_ALL_cluster2,11340
BACT000001_38859_TRUE_Achromobacter_arsenitoxydans,1713
BACT000001_38860_TRUE_Achromobacter_piechaudii,1713
BACT000001_38861_TRUE_Achromobacter_piechaudii,1713
BACT000001_38862_TRUE_Achromobacter_piechaudii,1713
BACT000001_38863_TRUE_Achromobacter_sp.,1713
BACT000001_38864_TRUE_Achromobacter_sp.,1713
BACT000001_38865_TRUE_Achromobacter_sp.,1713
BACT000001_38866_TRUE_Achromobacter_sp.,1713
BACT000001_38867_TRUE_Achromobacter_sp.,1713
BACT000001_38868_TRUE_Achromobacter_sp.,1713
BACT000001_38869_TRUE_Achromobacter_sp.,1713
BACT000001_38870_TRUE_Achromobacter_sp.,1713
BACT000001_38871_TRUE_Achromobacter_sp.,1713
BACT000001_38872_TRUE_Achromobacter_sp.,1713
BACT000001_38873_TRUE_Achromobacter_sp.,1713
BACT000001_38874_TRUE_Achromobacter_sp.,1713
BACT000001_38875_TRUE_Achromobacter_sp.,1713
BACT000001_38876_TRUE_Achromobacter_sp.,1713
BACT000001_38877_TRUE_Achromobacter_sp.,1713
BACT000001_38878_TRUE_Achromobacter_sp.,1713
BACT000001_38879_TRUE_Achromobacter_sp.,1713
BACT000001_38880_TRUE_Achromobacter_sp.,1713
BACT000001_38881_TRUE_Achromobacter_sp.,1713
BACT000001_38882_TRUE_Achromobacter_sp.,1713
BACT000001_38883_TRUE_Achromobacter_sp.,1713
BACT000001_38884_TRUE_Achromobacter_sp.,1713
BACT000001_38885_TRUE_Achromobacter_sp.,1713
BACT000001_38886_TRUE_Achromobacter_sp.,1713
BACT000001_38887_TRUE_Achromobacter_sp.,1713
BACT000001_38888_TRUE_Achromobacter_sp.,1713
BACT000001_38889_TRUE_Achromobacter_sp.,1713
BACT000001_38890_TRUE_Achromobacter_sp.,1719
BACT000001_38891_TRUE_Achromobacter_spanius,1713
BACT000001_38892_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38893_TRUE_Achromobacter_xylosoxidans,1716
BACT000001_38894_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38895_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38896_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38897_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38898_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38899_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_38900_TRUE_Achromobacter_xylosoxidans,1713
BACT000001_39477_TRUE_Alteromonas_macleodii,1671
BACT000001_39478_TRUE_Alteromonas_macleodii,1671
BACT000001_39479_TRUE_Alteromonas_macleodii,1671
BACT000001_39480_TRUE_Alteromonas_macleodii,1671
BACT000001_39481_TRUE_Alteromonas_macleodii,1671
BACT000001_39482_TRUE_Alteromonas_macleodii,1671
BACT000001_39483_TRUE_Alteromonas_macleodii,1671
BACT000001_39484_TRUE_Alteromonas_macleodii,1671
BACT000001_39485_TRUE_Alteromonas_macleodii,1671
BACT000001_39486_TRUE_Alteromonas_marina,1671
BACT000002_38859_TRUE_Achromobacter_arsenitoxydans,750
BACT000002_38860_TRUE_Achromobacter_piechaudii,750
BACT000002_38861_TRUE_Achromobacter_piechaudii,750
BACT000002_38862_TRUE_Achromobacter_piechaudii,750
BACT000002_38863_TRUE_Achromobacter_sp.,750
BACT000002_38864_TRUE_Achromobacter_sp.,750
BACT000002_38865_TRUE_Achromobacter_sp.,750
BACT000002_38866_TRUE_Achromobacter_sp.,750
BACT000002_38867_TRUE_Achromobacter_sp.,750
BACT000002_38868_TRUE_Achromobacter_sp.,750
BACT000002_38869_TRUE_Achromobacter_sp.,750
BACT000002_38870_TRUE_Achromobacter_sp.,750
BACT000002_38871_TRUE_Achromobacter_sp.,750
BACT000002_38872_TRUE_Achromobacter_sp.,750
BACT000002_38873_TRUE_Achromobacter_sp.,750
BACT000002_38874_TRUE_Achromobacter_sp.,750
BACT000002_38875_TRUE_Achromobacter_sp.,750
BACT000002_38876_TRUE_Achromobacter_sp.,750
BACT000002_38877_TRUE_Achromobacter_sp.,750
BACT000002_38878_TRUE_Achromobacter_sp.,750
BACT000002_38879_TRUE_Achromobacter_sp.,750
BACT000002_38880_TRUE_Achromobacter_sp.,750
BACT000002_38881_TRUE_Achromobacter_sp.,750
BACT000002_38882_TRUE_Achromobacter_sp.,750
BACT000002_38883_TRUE_Achromobacter_sp.,750
BACT000002_38884_TRUE_Achromobacter_sp.,750
BACT000002_38885_TRUE_Achromobacter_sp.,750
BACT000002_38886_TRUE_Achromobacter_sp.,750
BACT000002_38887_TRUE_Achromobacter_sp.,750
BACT000002_38888_TRUE_Achromobacter_sp.,750
BACT000002_38889_TRUE_Achromobacter_sp.,750
BACT000002_38890_TRUE_Achromobacter_sp.,750
BACT000002_38891_TRUE_Achromobacter_spanius,750
BACT000002_38892_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38893_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38894_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38895_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38896_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38897_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38898_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38899_TRUE_Achromobacter_xylosoxidans,750
BACT000002_38900_TRUE_Achromobacter_xylosoxidans,750
BACT000002_39477_TRUE_Alteromonas_macleodii,732
BACT000002_39478_TRUE_Alteromonas_macleodii,732
BACT000002_39479_TRUE_Alteromonas_macleodii,732
BACT000002_39480_TRUE_Alteromonas_macleodii,732
BACT000002_39481_TRUE_Alteromonas_macleodii,732
BACT000002_39482_TRUE_Alteromonas_macleodii,732
BACT000002_39483_TRUE_Alteromonas_macleodii,732
BACT000002_39484_TRUE_Alteromonas_macleodii,732
BACT000002_39485_TRUE_Alteromonas_macleodii,732
BACT000002_39486_TRUE_Alteromonas_marina,732
BACT000003_38859_TRUE_Achromobacter_arsenitoxydans,792
BACT000003_38860_TRUE_Achromobacter_piechaudii,795
BACT000003_38861_TRUE_Achromobacter_piechaudii,795
BACT000003_38862_TRUE_Achromobacter_piechaudii,795
BACT000003_38863_TRUE_Achromobacter_sp.,792
BACT000003_38864_TRUE_Achromobacter_sp.,792
BACT000003_38865_TRUE_Achromobacter_sp.,792
BACT000003_38866_TRUE_Achromobacter_sp.,792
BACT000003_38867_TRUE_Achromobacter_sp.,792
BACT000003_38868_TRUE_Achromobacter_sp.,792
BACT000003_38869_TRUE_Achromobacter_sp.,792
BACT000003_38870_TRUE_Achromobacter_sp.,792
BACT000003_38871_TRUE_Achromobacter_sp.,792
BACT000003_38872_TRUE_Achromobacter_sp.,792
BACT000003_38873_TRUE_Achromobacter_sp.,792
BACT000003_38874_TRUE_Achromobacter_sp.,792
BACT000003_38875_TRUE_Achromobacter_sp.,792
BACT000003_38876_TRUE_Achromobacter_sp.,792
BACT000003_38877_TRUE_Achromobacter_sp.,792
BACT000003_38878_TRUE_Achromobacter_sp.,795
BACT000003_38879_TRUE_Achromobacter_sp.,792
BACT000003_38880_TRUE_Achromobacter_sp.,792
BACT000003_38881_TRUE_Achromobacter_sp.,792
BACT000003_38882_TRUE_Achromobacter_sp.,792
BACT000003_38883_TRUE_Achromobacter_sp.,792
BACT000003_38884_TRUE_Achromobacter_sp.,792
BACT000003_38885_TRUE_Achromobacter_sp.,792
BACT000003_38886_TRUE_Achromobacter_sp.,795
BACT000003_38887_TRUE_Achromobacter_sp.,795
BACT000003_38888_TRUE_Achromobacter_sp.,792
BACT000003_38889_TRUE_Achromobacter_sp.,792
BACT000003_38890_TRUE_Achromobacter_sp.,795
BACT000003_38891_TRUE_Achromobacter_spanius,795
BACT000003_38892_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38893_TRUE_Achromobacter_xylosoxidans,795
BACT000003_38894_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38895_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38896_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38897_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38898_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38899_TRUE_Achromobacter_xylosoxidans,792
BACT000003_38900_TRUE_Achromobacter_xylosoxidans,792
BACT000003_39477_TRUE_Alteromonas_macleodii,705
BACT000003_39478_TRUE_Alteromonas_macleodii,705
BACT000003_39479_TRUE_Alteromonas_macleodii,705
BACT000003_39480_TRUE_Alteromonas_macleodii,705
BACT000003_39481_TRUE_Alteromonas_macleodii,705
BACT000003_39482_TRUE_Alteromonas_macleodii,705
BACT000003_39483_TRUE_Alteromonas_macleodii,705
BACT000003_39484_TRUE_Alteromonas_macleodii,705
BACT000003_39485_TRUE_Alteromonas_macleodii,705
BACT000003_39486_TRUE_Alteromonas_marina,705
BACT000004_38859_TRUE_Achromobacter_arsenitoxydans,624
BACT000004_38860_TRUE_Achromobacter_piechaudii,624
BACT000004_38861_TRUE_Achromobacter_piechaudii,624
BACT000004_38862_TRUE_Achromobacter_piechaudii,624
BACT000004_38863_TRUE_Achromobacter_sp.,624
BACT000004_38864_TRUE_Achromobacter_sp.,624
BACT000004_38865_TRUE_Achromobacter_sp.,624
BACT000004_38866_TRUE_Achromobacter_sp.,624
BACT000004_38867_TRUE_Achromobacter_sp.,624
BACT000004_38868_TRUE_Achromobacter_sp.,624
BACT000004_38869_TRUE_Achromobacter_sp.,624
BACT000004_38870_TRUE_Achromobacter_sp.,624
BACT000004_38871_TRUE_Achromobacter_sp.,624
BACT000004_38872_TRUE_Achromobacter_sp.,624
BACT000004_38873_TRUE_Achromobacter_sp.,624
BACT000004_38874_TRUE_Achromobacter_sp.,624
BACT000004_38875_TRUE_Achromobacter_sp.,624
BACT000004_38876_TRUE_Achromobacter_sp.,624
BACT000004_38877_TRUE_Achromobacter_sp.,624
BACT000004_38878_TRUE_Achromobacter_sp.,624
BACT000004_38879_TRUE_Achromobacter_sp.,624
BACT000004_38880_TRUE_Achromobacter_sp.,624
BACT000004_38881_TRUE_Achromobacter_sp.,624
BACT000004_38882_TRUE_Achromobacter_sp.,624
BACT000004_38883_TRUE_Achromobacter_sp.,624
BACT000004_38884_TRUE_Achromobacter_sp.,624
BACT000004_38885_TRUE_Achromobacter_sp.,624
BACT000004_38886_TRUE_Achromobacter_sp.,624
BACT000004_38887_TRUE_Achromobacter_sp.,624
BACT000004_38888_TRUE_Achromobacter_sp.,624
BACT000004_38889_TRUE_Achromobacter_sp.,624
BACT000004_38890_TRUE_Achromobacter_sp.,624
BACT000004_38891_TRUE_Achromobacter_spanius,624
BACT000004_38892_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38893_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38894_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38895_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38896_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38897_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38898_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38899_TRUE_Achromobacter_xylosoxidans,624
BACT000004_38900_TRUE_Achromobacter_xylosoxidans,624
BACT000004_39477_TRUE_Alteromonas_macleodii,621
BACT000004_39478_TRUE_Alteromonas_macleodii,621
BACT000004_39479_TRUE_Alteromonas_macleodii,621
BACT000004_39480_TRUE_Alteromonas_macleodii,621
BACT000004_39481_TRUE_Alteromonas_macleodii,621
BACT000004_39482_TRUE_Alteromonas_macleodii,621
BACT000004_39483_TRUE_Alteromonas_macleodii,621
BACT000004_39484_TRUE_Alteromonas_macleodii,621
BACT000004_39485_TRUE_Alteromonas_macleodii,621
BACT000004_39486_TRUE_Alteromonas_marina,621
BACT000005_38859_TRUE_Achromobacter_arsenitoxydans,522
BACT000005_38860_TRUE_Achromobacter_piechaudii,522
BACT000005_38861_TRUE_Achromobacter_piechaudii,522
BACT000005_38862_TRUE_Achromobacter_piechaudii,522
BACT000005_38863_TRUE_Achromobacter_sp.,522
BACT000005_38864_TRUE_Achromobacter_sp.,522
BACT000005_38865_TRUE_Achromobacter_sp.,522
BACT000005_38866_TRUE_Achromobacter_sp.,522
BACT000005_38867_TRUE_Achromobacter_sp.,522
BACT000005_38868_TRUE_Achromobacter_sp.,522
BACT000005_38869_TRUE_Achromobacter_sp.,522
BACT000005_38870_TRUE_Achromobacter_sp.,522
BACT000005_38871_TRUE_Achromobacter_sp.,522
BACT000005_38872_TRUE_Achromobacter_sp.,522
BACT000005_38873_TRUE_Achromobacter_sp.,522
BACT000005_38874_TRUE_Achromobacter_sp.,522
BACT000005_38875_TRUE_Achromobacter_sp.,522
BACT000005_38876_TRUE_Achromobacter_sp.,522
BACT000005_38877_TRUE_Achromobacter_sp.,522
BACT000005_38878_TRUE_Achromobacter_sp.,522
BACT000005_38879_TRUE_Achromobacter_sp.,522
BACT000005_38880_TRUE_Achromobacter_sp.,522
BACT000005_38881_TRUE_Achromobacter_sp.,522
BACT000005_38882_TRUE_Achromobacter_sp.,522
BACT000005_38883_TRUE_Achromobacter_sp.,522
BACT000005_38884_TRUE_Achromobacter_sp.,522
BACT000005_38885_TRUE_Achromobacter_sp.,522
BACT000005_38886_TRUE_Achromobacter_sp.,522
BACT000005_38887_TRUE_Achromobacter_sp.,522
BACT000005_38888_TRUE_Achromobacter_sp.,522
BACT000005_38889_TRUE_Achromobacter_sp.,522
BACT000005_38890_TRUE_Achromobacter_sp.,522
BACT000005_38891_TRUE_Achromobacter_spanius,522
BACT000005_38892_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38893_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38894_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38895_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38896_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38897_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38898_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38899_TRUE_Achromobacter_xylosoxidans,522
BACT000005_38900_TRUE_Achromobacter_xylosoxidans,522
BACT000005_39477_TRUE_Alteromonas_macleodii,501
BACT000005_39478_TRUE_Alteromonas_macleodii,501
BACT000005_39479_TRUE_Alteromonas_macleodii,501
BACT000005_39480_TRUE_Alteromonas_macleodii,501
BACT000005_39481_TRUE_Alteromonas_macleodii,501
BACT000005_39482_TRUE_Alteromonas_macleodii,501
BACT000005_39483_TRUE_Alteromonas_macleodii,501
BACT000005_39484_TRUE_Alteromonas_macleodii,501
BACT000005_39485_TRUE_Alteromonas_macleodii,501
BACT000005_39486_TRUE_Alteromonas_marina,501
BACT000006_38859_TRUE_Achromobacter_arsenitoxydans,375
BACT000006_38860_TRUE_Achromobacter_piechaudii,375
BACT000006_38861_TRUE_Achromobacter_piechaudii,375
BACT000006_38862_TRUE_Achromobacter_piechaudii,375
BACT000006_38863_TRUE_Achromobacter_sp.,375
BACT000006_38864_TRUE_Achromobacter_sp.,375
